,AHU_g,AHU_tin,AHU_tout,CP1_g_sv,CP1_g,CP1_inv,CP1_pw,RR1_g,RR1_tin_ch,RR1_tout_ch,RR1_COP,RR1_pw,RR1_lf,t_da
2019-07-09 23:00:00,0.1025390625,7.0,14.894249794530941,0.11895888891333334,0.12192026913296398,0.40614563181258206,0.8318011617432497,0.12192026913296398,13.723521562348663,7.0,4.691280747158389,12.191985185117174,0.7625456849189549,17.083333333333332
2019-07-09 23:15:00,0.1025390625,7.0,14.77641069240341,0.11817055536000001,0.12179972716099896,0.4059518105958139,0.83072317611649,0.12179972716099896,13.585350636967783,7.0,4.722165154193913,11.85068054544639,0.7461320489388166,17.077333333333332
2019-07-09 23:30:00,0.1025390625,7.0,14.7911270678928,0.11872055572666666,0.12172001256119822,0.4058236908051859,0.8300112416056923,0.12172001256119822,13.626029706710773,7.0,4.737570725166938,11.878108994865299,0.7502532544755856,16.904666666666664
2019-07-09 23:45:00,0.1025390625,7.0,14.779927648669155,0.11941111130666666,0.12162358574867495,0.40566876969034776,0.8291510651304674,0.12162358574867495,13.586168636573468,7.0,4.755800185344621,11.751877129392996,0.7451461978362987,16.83866666666667
2019-07-10 00:00:00,0.1025390625,7.0,15.042021278460648,0.12312666666666668,0.12162281360175117,0.4056675288022281,0.8291441713129561,0.12162281360175117,13.812556423470483,7.0,4.7062989927853085,12.282776330913098,0.7707561956161249,16.855999999999998
2019-07-10 00:15:00,0.1025390625,7.0,14.980920475158578,0.12190444427333337,0.12166464933159177,0.4057347336430456,0.8295172090223042,0.12166464933159177,13.790514919153692,7.0,4.736107515675525,12.171247640023248,0.7685260766569197,16.662
2019-07-10 00:30:00,0.1025390625,7.0,14.905345715135514,0.12023611108666667,0.12163108443435643,0.40568081398927747,0.8292179018076733,0.12163108443435643,13.696568896175409,7.0,4.759773966885731,11.93931252212788,0.7576840479479319,16.634
2019-07-10 00:45:00,0.1025390625,7.0,14.868664152720871,0.11957611130666669,0.1215971076402778,0.4056262411110558,0.8289150666995629,0.1215971076402778,13.695233258979128,7.0,4.725997755376389,12.018491925692144,0.7573232602121543,16.893333333333334
2019-07-10 01:00:00,0.1025390625,7.0,14.724529323257153,0.11823777760666669,0.12150556824591931,0.40547925195505385,0.8280998558529408,0.12150556824591931,13.550720640840348,7.0,4.764696019241719,11.654615328218135,0.7404171412272565,16.83733333333333
2019-07-10 01:15:00,0.1025390625,7.0,14.893090914564935,0.12074944442,0.12144312589122057,0.4053790154947476,0.8275442874219099,0.12144312589122057,13.684622134940815,7.0,4.784159886280664,11.83852121274199,0.7551637893625947,16.485333333333333
2019-07-10 01:30:00,0.1025390625,7.0,14.975514057239979,0.12093277797333335,0.12144165982208491,0.40537666241243897,0.8275312492688378,0.12144165982208491,13.772222946233,7.0,4.788273993497537,11.983238960309363,0.7650512718046929,16.316
2019-07-10 01:45:00,0.1025390625,7.0,14.783158808582963,0.11779166666666668,0.12137818662409988,0.40527480551193035,0.8269670953636381,0.12137818662409988,13.620599550414932,7.0,4.8225026619311695,11.625843373626118,0.7475335393757047,16.304000000000002
2019-07-10 02:00:00,0.1025390625,7.0,14.727204903578258,0.11713777760666667,0.12125475380536359,0.4050768054267006,0.8258713009187422,0.12125475380536359,13.546645061802614,7.0,4.806248960714271,11.523483301248477,0.7384280434637842,16.553999999999995
2019-07-10 02:15:00,0.1025390625,7.0,14.80216285192267,0.11751055535999999,0.12114882898812701,0.4049069743793183,0.8249323683798291,0.12114882898812701,13.624593696109379,7.0,4.741472697878348,11.808988475067201,0.7465696776691773,16.926
2019-07-10 02:30:00,0.1025390625,7.0,14.842990093052897,0.11858611094,0.12104655457391746,0.4047430693497931,0.8240270355274582,0.12104655457391746,13.64565193602348,7.0,4.728325318666809,11.869392565465038,0.7483092043168659,17.000666666666667
2019-07-10 02:45:00,0.1025390625,7.0,14.957683578378708,0.12066999963333334,0.12101508747223201,0.4046926542045199,0.8237487265240938,0.12101508747223201,13.750423460752277,7.0,4.712922877111287,12.092949572508756,0.7599098220497853,16.955999999999996
2019-07-10 03:00:00,0.1025390625,7.0,14.727760483170957,0.11803611108666669,0.12097879837567539,0.4046345262221514,0.8234279848832332,0.12097879837567539,13.585201630181663,7.0,4.720438969581382,11.775854208834481,0.741091207854939,17.160666666666668
2019-07-10 03:15:00,0.1025390625,7.0,14.53512774384655,0.11554277797333333,0.12083854634471303,0.4044099524644186,0.8221897539495071,0.12083854634471303,13.386151436073385,7.0,4.774953060738687,11.275108514820495,0.7178524630071528,17.076
2019-07-10 03:30:00,0.1025390625,7.0,14.64274631654982,0.11564055572666668,0.12069156806950355,0.40417475204829995,0.8208945528783874,0.12069156806950355,13.483872331477796,7.0,4.767731250272578,11.451146428793606,0.7279521023909798,16.988666666666667
2019-07-10 03:45:00,0.1025390625,7.0,14.743524128562324,0.11691166703333332,0.12055091326365591,0.40394981136299996,0.8196574329712093,0.12055091326365591,13.56042397194788,7.0,4.740415729842073,11.639667629835433,0.7356871187505871,17.08533333333333
2019-07-10 04:00:00,0.1025390625,7.0,14.911935021032507,0.11998555558000003,0.12049491509907528,0.4038602937508695,0.8191655208070412,0.12049491509907528,13.705982021195279,7.0,4.696729715261231,12.003164453927456,0.7516619411795437,17.192
